panel,policy,display_name,observation_id,value,ecdf,denominator_n,metric,candidate_lake_n,origin_n,adjacent_pair_n,total_selection_slots,unique_selected_lakes,unique_lake_reach_percent,repeat_selection_median,repeat_selection_lower_quartile,repeat_selection_upper_quartile,repeat_selection_mean,jaccard_mean,jaccard_median,jaccard_lower_quartile,jaccard_upper_quartile,jaccard_turnover_mean
b,multi_horizon,Multi-horizon,453097,4.0,0.31729518855656696,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,456650,4.0,0.3179453836150845,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,5032,4.0,0.31859557867360205,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,52842,4.0,0.31924577373211965,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,55226,4.0,0.3198959687906372,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,55528,4.0,0.32054616384915474,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,55898,4.0,0.3211963589076723,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,5722,4.0,0.32184655396618983,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,69070,4.0,0.32249674902470743,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,7395,4.0,0.323146944083225,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,75223,4.0,0.3237971391417425,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,79488,4.0,0.32444733420026006,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,84,4.0,0.3250975292587776,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,87813,4.0,0.3257477243172952,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,92987,4.0,0.32639791937581275,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,93311,4.0,0.3270481144343303,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,94023,4.0,0.32769830949284784,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,960,4.0,0.3283485045513654,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,96015,4.0,0.328998699609883,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,9632,4.0,0.3296488946684005,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,97105,4.0,0.33029908972691807,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,103486,5.0,0.3309492847854356,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,1143,5.0,0.33159947984395316,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,118786,5.0,0.33224967490247076,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,119801,5.0,0.3328998699609883,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,120911,5.0,0.33355006501950585,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,121221,5.0,0.3342002600780234,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,127316,5.0,0.33485045513654094,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,1466,5.0,0.33550065019505854,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,148032,5.0,0.3361508452535761,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,155023,5.0,0.3368010403120936,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,1556,5.0,0.33745123537061117,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,157617,5.0,0.3381014304291287,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,15848,5.0,0.3387516254876463,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,184813,5.0,0.33940182054616386,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,184964,5.0,0.3400520156046814,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,185973,5.0,0.34070221066319895,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,186080,5.0,0.3413524057217165,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,186194,5.0,0.3420026007802341,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,189109,5.0,0.34265279583875163,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,190378,5.0,0.3433029908972692,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,191399,5.0,0.3439531859557867,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,192220,5.0,0.34460338101430427,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,192520,5.0,0.34525357607282187,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,192521,5.0,0.3459037711313394,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,193665,5.0,0.34655396618985695,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,194336,5.0,0.3472041612483745,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,197077,5.0,0.34785435630689204,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,198112,5.0,0.34850455136540964,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,199754,5.0,0.3491547464239272,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,201138,5.0,0.34980494148244473,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,201145,5.0,0.3504551365409623,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,208738,5.0,0.3511053315994798,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,217122,5.0,0.3517555266579974,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,21775,5.0,0.35240572171651496,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,2220,5.0,0.3530559167750325,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,222430,5.0,0.35370611183355005,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,223605,5.0,0.3543563068920676,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,232429,5.0,0.3550065019505852,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,233944,5.0,0.35565669700910274,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,234759,5.0,0.3563068920676203,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,234763,5.0,0.35695708712613783,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,2576,5.0,0.3576072821846554,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,2738,5.0,0.358257477243173,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,314257,5.0,0.3589076723016905,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,335,5.0,0.35955786736020806,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,335876,5.0,0.3602080624187256,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,350285,5.0,0.36085825747724315,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,351099,5.0,0.36150845253576075,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,357451,5.0,0.3621586475942783,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,364887,5.0,0.36280884265279584,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,368101,5.0,0.3634590377113134,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,375,5.0,0.3641092327698309,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,38156,5.0,0.3647594278283485,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,3900,5.0,0.36540962288686607,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,408132,5.0,0.3660598179453836,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,52808,5.0,0.36671001300390116,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,54660,5.0,0.3673602080624187,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,594,5.0,0.3680104031209363,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,59799,5.0,0.36866059817945385,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,6996,5.0,0.3693107932379714,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,74509,5.0,0.36996098829648894,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,8803,5.0,0.3706111833550065,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,103166,6.0,0.3712613784135241,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,112493,6.0,0.3719115734720416,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,1166,6.0,0.37256176853055917,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,119753,6.0,0.3732119635890767,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,122961,6.0,0.37386215864759426,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,123003,6.0,0.37451235370611186,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,1451,6.0,0.3751625487646294,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,186898,6.0,0.37581274382314694,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,186986,6.0,0.3764629388816645,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,188251,6.0,0.37711313394018203,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,189241,6.0,0.37776332899869963,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,190364,6.0,0.3784135240572172,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,191437,6.0,0.3790637191157347,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,194637,6.0,0.37971391417425226,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,195841,6.0,0.3803641092327698,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,197264,6.0,0.3810143042912874,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,197346,6.0,0.38166449934980495,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,199678,6.0,0.3823146944083225,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,203222,6.0,0.38296488946684004,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,205356,6.0,0.3836150845253576,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,206829,6.0,0.3842652795838752,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,207134,6.0,0.38491547464239273,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,207753,6.0,0.3855656697009103,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,208808,6.0,0.3862158647594278,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,211488,6.0,0.38686605981794536,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
