lake_id,longitude,latitude,x_epsg5070_m,y_epsg5070_m,coordinate_source_id,coordinate_crs,state,ecoregion_source,ecoregion_display,conus_bounds_valid,candidate_universe,temporal_evaluation_period_candidate_domain,temporal_evaluation_monitoring_lake_domain,has_frozen_pre2021_predictor_history,has_post2020_temporal_evaluation_chla_history,formal_event_lake,formal_event_event_count,multi_horizon_ever_selected,direct_60_day_ever_selected,policy_overlap_ever_selected,ever_selected_role
100152,-94.321330663,46.5699330669,129097.384098769,2621207.45839887,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
100219,-92.9120253321,44.9644263368,243242.766802734,2445714.23579902,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,True,1,True,True,True,Shared
1003,-94.5027550844,45.6778283477,116705.623900838,2522005.02939655,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,True,False,False,Multi-horizon only
1004,-93.335789382,45.3568032665,208648.463700474,2488332.9621999,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
100422,-95.6469794712,46.9161785266,27007.8038986449,2658463.99229466,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,True,False,Direct 60-day 60-day only
1011,-93.4855357001,47.0600773537,191925.573102533,2676877.41019496,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,True,False,False,Multi-horizon only
101148,-95.4521391866,46.4031477999,42241.5412016329,2601703.02629529,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
101149,-94.3673267566,46.9409740055,124854.514897426,2662230.84429866,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
101152,-95.3736971476,46.0786668468,48526.7396018539,2565750.69140354,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
101243,-93.0865375591,44.8640471957,229843.161796296,2434113.20150423,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
1013,-94.577013321,45.4216412989,111344.13920164,2493449.94160357,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,True,False,False,Multi-horizon only
102115,-93.0646620689,45.1181481559,230695.124100274,2462429.24300237,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,True,1,True,True,True,Shared
1022,-91.2538239731,47.6087419311,359133.111699088,2743955.18529485,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
102216,-93.2990835092,44.7072395974,213576.195301671,2416167.0860983,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,True,False,Direct 60-day 60-day only
1029,-92.9181545712,46.6429329302,236716.610298082,2631993.98060007,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
103160,-95.425988488,45.9077838826,44589.7550021226,2546758.2675037,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
103166,-93.3901839627,45.1830242423,204920.263400135,2468896.81209459,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,True,True,True,Shared
103181,-95.4837246811,45.8873656539,40117.1149026174,2544465.64939946,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
103186,-92.9719671978,44.944845141,238592.125097748,2443384.21709676,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,True,1,True,True,True,Shared
103201,-93.590287088,44.7887842539,190324.176996785,2424624.37350283,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
103205,-94.4590784479,43.4993210785,124043.693200496,2279465.17059454,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,IA,Temporate Plains,Temperate Plains,True,True,True,False,True,False,False,0,True,True,True,Shared
103210,-93.1063953268,44.7935397398,228516.020996494,2426219.93649821,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
103214,-93.1150328588,44.8406340167,227674.967997593,2431439.55680511,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,True,True,True,Shared
103240,-92.8980124105,45.2692630492,243239.452996871,2479644.30029687,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,True,False,False,Multi-horizon only
103486,-95.3896329131,47.663019023,46165.58230039,2741126.93049752,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,True,True,True,Shared
103496,-95.2352162696,47.759992318,57758.6289014117,2751916.0678045,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
103522,-94.2371227322,47.8120557226,133024.696399395,2758663.29680323,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
104200,-94.1577035662,45.3238120148,144360.97379837,2483139.23260344,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
104301,-93.054657003,45.5880742168,229862.157599674,2514676.00760301,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
1045,-95.2180672986,47.189247079,59572.5691972503,2688871.30280191,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
1048,-93.321241096,44.9596863952,211032.50019844,2444208.91609932,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
105220,-93.9747001995,46.9585184885,154834.14359999,2664750.0301946,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
105245,-94.2534850203,46.6637345599,134123.466398554,2631692.2983026,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
105254,-94.9358202803,45.3004781543,83420.8627018345,2479612.39789775,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,True,False,Direct 60-day 60-day only
105283,-93.5881845904,45.0110198293,189862.509802564,2449356.30700394,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
105285,-93.9857229919,45.3382828652,157801.210301484,2485021.31129857,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
1055,-93.9442194931,46.8036472538,157534.877602138,2647659.5640023,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
105575,-95.7624551476,46.3726051792,18323.8932029689,2598217.91830272,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,True,True,True,Shared
105604,-92.7072196407,48.5187426259,245736.050700895,2839567.35519642,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
105605,-92.9915838705,47.6729904021,227472.574797331,2745680.38970143,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
105615,-93.9877500852,47.6692496204,152173.172902641,2743277.72170448,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,True,False,False,Multi-horizon only
106,-92.9004591872,45.3413084112,242786.418801828,2487644.9430049,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
1060,-94.2570517141,46.5664342746,134047.296702198,2620908.81460097,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
1061,-92.8219692208,45.3785003383,248794.003599346,2491980.72670277,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
106260,-94.8103142072,45.6318733154,92797.6646972001,2516561.06130393,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,True,True,True,Shared
1064,-92.4882919641,48.1751489596,263465.083201625,2802338.66449699,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
1065,-93.6747506302,44.9330882243,183261.437498323,2440516.41429851,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,True,False,False,Multi-horizon only
106589,-95.7622864526,46.930761926,18182.238800783,2660050.75890475,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
1067,-93.5249289089,46.6429799798,190121.955799727,2630636.53240404,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
1070,-96.2185975426,44.3025783923,-17391.7054018551,2368072.02169831,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Temporate Plains,Temperate Plains,True,True,True,False,True,False,False,0,True,True,True,Shared
1072,-94.3045920194,46.9086906507,129715.239402217,2658742.09240094,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
10725,-94.8961526074,45.7514886144,85948.0884970265,2529766.95999514,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,True,True,True,Shared
10727,-93.4097980328,44.9641913074,204044.083301923,2444516.67099975,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
107285,-94.6864349988,47.5614594026,99505.0287966253,2730451.13980453,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
107309,-94.9533969747,47.0468240511,79909.6128037426,2673311.8816018,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
107313,-95.5304275553,46.4176492896,36197.4070996187,2603278.36180345,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
107336,-92.90311633,44.8060216577,244518.75759633,2428114.77069576,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Temporate Plains,Temperate Plains,True,True,True,True,True,True,False,0,True,True,True,Shared
107343,-94.9318158022,47.0056186912,81608.5437989796,2668771.1291027,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
107382,-93.1417134172,44.7788227572,225776.972099986,2424497.78590154,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,True,False,False,Multi-horizon only
1076,-94.2113433728,44.6683780534,141530.969497582,2410136.30549695,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Temporate Plains,Temperate Plains,True,True,True,True,True,True,False,0,True,True,True,Shared
10769,-93.6057047455,44.8327067013,188983.535998436,2429481.78420005,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,True,4,True,True,True,Shared
10791,-92.8065760194,44.9373662562,251647.215099178,2442978.90679871,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Temporate Plains,Temperate Plains,True,True,True,True,True,True,False,0,False,False,False,neither
1080,-93.163933482,44.8219489626,223879.064399085,2429244.27410053,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,True,False,False,Multi-horizon only
1082,-94.3244172737,46.5855548719,128829.515599228,2622933.99700259,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
108319,-95.0827828172,47.2226846684,69843.4107995626,2692660.94890072,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
108335,-94.3708493972,46.455846049,125506.290698432,2608498.98030388,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,True,False,False,Multi-horizon only
108338,-94.6044026951,47.4994648739,105819.259301868,2723692.4221964,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
108402,-93.1719417241,44.7064786253,223629.609597248,2416374.84729819,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Temporate Plains,Temperate Plains,True,True,True,True,True,True,True,1,False,False,False,neither
1089,-93.3827952015,44.8367230484,206561.384499972,2430392.62599877,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
109,-93.3569152903,44.8497994544,208562.937999187,2431904.23830291,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
1090,-95.8810668764,45.9192949379,9237.29150210367,2547907.33710391,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,True,False,False,Multi-horizon only
109001,-92.6541664616,46.7902823679,256411.024898908,2648989.86840003,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,True,True,True,Shared
109348,-93.0418451243,44.8325454515,233476.956502002,2430717.13489734,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,True,False,False,Multi-horizon only
1094,-94.7365320558,47.586562489,95673.4507000333,2733171.95049564,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
10987,-90.9248545056,37.9431940637,441572.860103663,1668251.49490236,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MO,Southern Appalachians,Southern Appalachians,True,True,True,False,True,False,False,0,False,False,False,neither
110,-94.911205491,45.065486442,85649.7842982408,2453497.99210429,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Temporate Plains,Temperate Plains,True,True,True,False,True,False,False,0,True,True,True,Shared
1100,-93.8157417108,44.2180305226,173981.865596123,2360627.91670195,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,True,True,True,Shared
110327,-93.2969308584,44.9702393816,212913.745597246,2445437.08199739,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,True,4,True,False,False,Multi-horizon only
1104,-94.6607353772,43.9053351064,107173.122099993,2324517.14030174,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Temporate Plains,Temperate Plains,True,True,True,True,True,True,False,0,True,True,True,Shared
110678,-95.6035635254,47.1510928868,30220.8892999595,2684469.49009631,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
110696,-95.5915431685,46.5151821763,31439.8215990923,2614067.40360293,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
11095,-93.1169301484,40.2303074776,243152.835899767,1916469.82899982,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MO,Temporate Plains,Temperate Plains,True,True,True,False,True,False,False,0,True,False,False,Multi-horizon only
111398,-94.3447602134,46.526796938,127378.982200387,2616396.38979561,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
111491,-94.7274434053,43.7888186086,102009.252903717,2311447.64849527,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Temporate Plains,Temperate Plains,True,True,True,False,True,False,False,0,True,True,True,Shared
111522,-92.8506907701,45.3969447185,246478.407297888,2493955.26970346,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,True,False,False,Multi-horizon only
111528,-92.9126069167,45.3616900309,241761.618096765,2489878.8698025,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,True,1,True,True,True,Shared
111821,-96.2919663731,41.7622729137,-24100.6503995605,2084353.04629594,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,NE,Temporate Plains,Temperate Plains,True,True,True,True,True,True,True,1,True,True,True,Shared
1123,-93.3095634153,44.7008893498,212767.730103394,2415436.74120146,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
112480,-95.1086564367,47.0466540016,68055.8888961619,2673172.19930374,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
112486,-94.8293963691,46.9441241948,89516.7671012191,2662058.3122008,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
112493,-94.0929063467,45.1619651222,149798.949203219,2465243.5128049,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,True,1,True,False,False,Multi-horizon only
112498,-95.0137764362,47.3028790417,75005.8505970164,2701579.65540215,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
112550,-95.0512860308,46.83491371,72670.0469985384,2649780.24709686,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
1127,-94.7887510071,47.6976447806,91563.1728002585,2745384.99570044,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
1128,-88.4382617556,45.4469134756,590856.378497637,2518945.04059977,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,WI,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
113483,-95.5496025733,45.8009488248,35043.5997036395,2534843.93920311,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
113702,-90.9174200606,37.7266717248,443516.360800542,1644053.08790239,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MO,Southern Appalachians,Southern Appalachians,True,True,True,True,True,True,False,0,False,False,False,neither
1139,-93.4935637282,44.9538302661,197477.374299103,2443187.06039858,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
114076,-92.5383371634,47.0912882254,264070.574202592,2682601.15429527,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
1142,-94.9257108106,45.7756900269,83616.3338005736,2532428.33890166,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
1143,-93.2468742602,44.7468716514,217575.695698374,2420696.63940274,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,True,1,True,False,False,Multi-horizon only
1144,-94.3402721807,46.8716475707,127057.252197601,2654593.91299657,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
114491,-94.9842500798,45.8580121754,78962.4520028845,2541519.49600126,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,True,True,True,Shared
114507,-93.4591164572,45.0596201857,199876.061601855,2455026.83529621,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,True,True,True,Shared
114627,-93.4005698894,43.6256655995,208850.71850306,2295416.90679824,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Temporate Plains,Temperate Plains,True,True,True,False,True,False,False,0,True,True,True,Shared
1147,-93.7432572723,45.173040536,177229.271697254,2467076.78470489,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,True,False,False,Multi-horizon only
114752,-95.0118398146,47.8067558627,74574.4481020379,2757232.31699835,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
114774,-94.8374085001,47.8176306013,87723.1384019473,2758581.22499955,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
114824,-96.9486117747,43.9216277586,-75894.6872992156,2325957.94549641,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,SD,Temporate Plains,Temperate Plains,True,True,True,False,True,False,False,0,True,True,True,Shared
1154,-94.5777440145,46.9707197702,108715.415300682,2665263.96219917,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
115659,-93.0824178451,44.8279905558,230291.269396753,2430111.31939632,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
115878,-95.8498607585,46.552468366,11550.050603314,2618141.06350369,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
116559,-93.5280561888,47.245243005,188148.127000555,2697265.39900183,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
116577,-94.1478800224,46.544235777,142490.419397689,2618608.18959564,Candidate lake ledger,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,True,True,True,False,0,False,False,False,neither
