lake_id,longitude,latitude,x_epsg5070_m,y_epsg5070_m,coordinate_source_id,coordinate_crs,state,ecoregion_source,ecoregion_display,conus_bounds_valid,candidate_universe,external_period_candidate_domain,external_monitoring_lake_domain,has_frozen_pre2021_predictor_history,has_post2020_external_chla_history,formal_event_lake,formal_event_episode_count,multi_horizon_ever_selected,direct_60_day_ever_selected,policy_overlap_ever_selected,ever_selected_role
196835,-80.0758542165,26.7396014542,1587740.4771035763,542360.5857009329,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,False,False,False,neither
196849,-80.7968705761,26.950170069,1512787.5903008615,553465.5917052664,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,False,True,False,False,0,True,False,False,multi_horizon_only
196850,-81.642702725,28.4255819391,1404784.3269948428,701300.6926032379,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,True,False,False,multi_horizon_only
196851,-81.4102995906,28.5213671403,1425726.7611988012,715229.4609042145,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,False,False,False,neither
196852,-81.4104677712,28.0151567152,1434264.4390982306,659946.4823970832,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,False,True,False,False,0,False,False,False,neither
196853,-81.3977853951,28.2217606187,1432008.5491010528,682690.6901949961,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,True,False,False,multi_horizon_only
196854,-81.2719485032,28.4094925313,1441047.9874016372,705094.0786040202,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,False,False,False,neither
196855,-81.2113246061,28.3795929649,1447444.0550040733,702750.047602376,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,True,False,False,multi_horizon_only
196856,-81.2096105482,28.2101097149,1450513.7234977314,684272.5889952853,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,False,False,False,neither
196859,-81.0935110352,27.8787480153,1467523.2442996064,649905.6399008017,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,True,1,True,False,False,multi_horizon_only
196871,-81.9346634015,26.6466843422,1405358.4902978183,502991.65349810757,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,False,True,False,False,0,True,False,False,multi_horizon_only
197,-93.243905564,45.0758743512,216748.41000180406,2457306.318096569,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,MN,Upper Midwest,Upper Midwest,True,True,True,False,True,False,False,0,False,False,False,neither
197077,-81.6427313542,28.3629658868,1405823.268101184,694457.4811020344,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,True,False,False,multi_horizon_only
197085,-81.6281973563,28.3531992632,1407398.1678047562,693605.4022983965,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,True,False,False,multi_horizon_only
197149,-81.5477149364,27.6327005324,1427271.5004989738,616159.1420974135,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,True,False,False,multi_horizon_only
197167,-81.5161853955,28.4805928262,1416144.4530988531,709190.4290027712,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,False,False,False,neither
197222,-81.4617931822,27.5603254152,1436907.3439053262,609563.3343956843,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,True,True,True,both
197248,-81.4506194637,27.4331205152,1440142.2535036618,595869.0831968896,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,False,True,False,False,0,False,False,False,neither
197264,-81.4452190909,28.5217678706,1422334.3716965907,714749.999302974,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,True,False,False,multi_horizon_only
197273,-81.4278619586,27.3374860325,1443987.4482964228,585795.2604025546,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,True,False,False,multi_horizon_only
197306,-81.4056554468,28.4966444417,1426595.1863992433,712597.6395003386,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,True,2,True,False,False,multi_horizon_only
197307,-81.411037151,28.5043612703,1425942.791697498,713360.0909968335,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,False,False,False,neither
197313,-81.3910953623,27.3487949976,1447411.159896059,587586.4540047813,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,True,False,False,multi_horizon_only
197317,-81.4066914173,28.4403620201,1427446.525202399,706432.61190385,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,True,False,False,multi_horizon_only
197318,-81.394137088,28.486186617,1427889.2453011042,711627.9383995254,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,True,2,False,False,False,neither
197319,-81.4014723138,28.5469049428,1426150.4786042103,718152.6663973574,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,False,False,False,neither
197332,-81.361105794,27.2835879321,1451461.6375985402,580941.8113953266,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,False,False,False,neither
197346,-81.3636485551,28.5260076724,1430170.8061962996,716437.514794236,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,True,False,False,multi_horizon_only
197347,-81.3597533992,28.5302183151,1430476.955098853,716956.2361042071,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,True,2,True,False,False,multi_horizon_only
197360,-81.3461663641,28.5209349256,1431951.653902055,716146.4856985435,MULTI_HORIZON_CANDIDATE_LEDGER,EPSG:4326-compatible longitude/latitude; CRS not embedded in Parquet,FL,Coastal Plains,Coastal Plains,True,True,True,True,True,True,False,0,True,False,False,multi_horizon_only
